#,"Date Time, GMT-04:00","Temp, °C (LGR S/N: 21750055, SEN S/N: 21750055)"
209,10/10/2025 20:15,20.138
210,10/10/2025 20:30,19.948
211,10/10/2025 20:45,19.662
212,10/10/2025 21:00,19.282
213,10/10/2025 21:15,18.806
214,10/10/2025 21:30,18.426
215,10/10/2025 21:45,17.95
216,10/10/2025 22:00,17.379
217,10/10/2025 22:15,16.808
218,10/10/2025 22:30,16.237
219,10/10/2025 22:45,15.569
220,10/10/2025 23:00,14.996
221,10/10/2025 23:15,14.421
222,10/10/2025 23:30,13.942
223,10/10/2025 23:45,13.365
224,10/11/2025 0:00,12.883
225,10/11/2025 0:15,12.401
226,10/11/2025 0:30,12.013
227,10/11/2025 0:45,11.625
228,10/11/2025 1:00,11.334
229,10/11/2025 1:15,11.041
230,10/11/2025 1:30,10.748
231,10/11/2025 1:45,10.455
232,10/11/2025 2:00,10.161
233,10/11/2025 2:15,9.866
234,10/11/2025 2:30,9.571
235,10/11/2025 2:45,9.373
236,10/11/2025 3:00,9.176
237,10/11/2025 3:15,8.978
238,10/11/2025 3:30,8.779
239,10/11/2025 3:45,8.779
240,10/11/2025 4:00,8.68
241,10/11/2025 4:15,8.581
242,10/11/2025 4:30,8.581
243,10/11/2025 4:45,8.481
244,10/11/2025 5:00,8.481
245,10/11/2025 5:15,8.481
246,10/11/2025 5:30,8.481
247,10/11/2025 5:45,8.581
248,10/11/2025 6:00,8.581
249,10/11/2025 6:15,8.68
250,10/11/2025 6:30,8.68
251,10/11/2025 6:45,8.779
252,10/11/2025 7:00,8.879
253,10/11/2025 7:15,8.978
254,10/11/2025 7:30,9.077
255,10/11/2025 7:45,9.176
256,10/11/2025 8:00,9.275
257,10/11/2025 8:15,9.373
258,10/11/2025 8:30,9.472
259,10/11/2025 8:45,9.669
260,10/11/2025 9:00,9.866
261,10/11/2025 9:15,10.063
262,10/11/2025 9:30,10.357
263,10/11/2025 9:45,10.651
264,10/11/2025 10:00,10.944
265,10/11/2025 10:15,11.139
266,10/11/2025 10:30,11.431
267,10/11/2025 10:45,11.625
268,10/11/2025 11:00,11.916
269,10/11/2025 11:15,12.207
270,10/11/2025 11:30,12.497
271,10/11/2025 11:45,12.787
272,10/11/2025 12:00,13.173
273,10/11/2025 12:15,13.461
274,10/11/2025 12:30,13.846
275,10/11/2025 12:45,14.325
276,10/11/2025 13:00,14.9
277,10/11/2025 13:15,15.569
278,10/11/2025 13:30,16.237
279,10/11/2025 13:45,16.808
280,10/11/2025 14:00,17.284
281,10/11/2025 14:15,17.57
282,10/11/2025 14:30,17.76
283,10/11/2025 14:45,17.855
284,10/11/2025 15:00,17.855
285,10/11/2025 15:15,18.045
286,10/11/2025 15:30,18.14
287,10/11/2025 15:45,18.236
288,10/11/2025 16:00,18.331
289,10/11/2025 16:15,18.426
290,10/11/2025 16:30,18.521
291,10/11/2025 16:45,18.521
292,10/11/2025 17:00,18.521
293,10/11/2025 17:15,18.521
294,10/11/2025 17:30,18.426
295,10/11/2025 17:45,18.331
296,10/11/2025 18:00,18.14
297,10/11/2025 18:15,17.95
298,10/11/2025 18:30,17.855
299,10/11/2025 18:45,17.665
300,10/11/2025 19:00,17.76
301,10/11/2025 19:15,17.855
302,10/11/2025 19:30,18.045
303,10/11/2025 19:45,18.331
304,10/11/2025 20:00,18.521
305,10/11/2025 20:15,18.616
306,10/11/2025 20:30,18.616
307,10/11/2025 20:45,18.521
308,10/11/2025 21:00,18.426
309,10/11/2025 21:15,18.236
310,10/11/2025 21:30,18.045
311,10/11/2025 21:45,17.95
312,10/11/2025 22:00,17.855
313,10/11/2025 22:15,17.665
314,10/11/2025 22:30,17.57
315,10/11/2025 22:45,17.475
316,10/11/2025 23:00,17.379
317,10/11/2025 23:15,17.284
318,10/11/2025 23:30,17.094
319,10/11/2025 23:45,16.999
320,10/12/2025 0:00,16.903
321,10/12/2025 0:15,16.808
322,10/12/2025 0:30,16.713
323,10/12/2025 0:45,16.618
324,10/12/2025 1:00,16.523
325,10/12/2025 1:15,16.523
326,10/12/2025 1:30,16.618
327,10/12/2025 1:45,16.523
328,10/12/2025 2:00,16.523
329,10/12/2025 2:15,16.523
330,10/12/2025 2:30,16.427
331,10/12/2025 2:45,16.332
332,10/12/2025 3:00,16.332
333,10/12/2025 3:15,16.237
334,10/12/2025 3:30,16.141
335,10/12/2025 3:45,15.951
336,10/12/2025 4:00,15.855
337,10/12/2025 4:15,15.664
338,10/12/2025 4:30,15.569
339,10/12/2025 4:45,15.473
340,10/12/2025 5:00,15.282
341,10/12/2025 5:15,15.187
342,10/12/2025 5:30,14.996
343,10/12/2025 5:45,14.9
344,10/12/2025 6:00,14.804
345,10/12/2025 6:15,14.613
346,10/12/2025 6:30,14.517
347,10/12/2025 6:45,14.421
348,10/12/2025 7:00,14.421
349,10/12/2025 7:15,14.325
350,10/12/2025 7:30,14.325
351,10/12/2025 7:45,14.23
352,10/12/2025 8:00,14.23
353,10/12/2025 8:15,14.23
354,10/12/2025 8:30,14.134
355,10/12/2025 8:45,14.134
356,10/12/2025 9:00,14.23
357,10/12/2025 9:15,14.23
358,10/12/2025 9:30,14.325
359,10/12/2025 9:45,14.421
360,10/12/2025 10:00,14.517
361,10/12/2025 10:15,14.613
362,10/12/2025 10:30,14.804
363,10/12/2025 10:45,14.9
364,10/12/2025 11:00,15.091
365,10/12/2025 11:15,15.282
366,10/12/2025 11:30,15.473
367,10/12/2025 11:45,15.76
368,10/12/2025 12:00,15.951
369,10/12/2025 12:15,16.237
370,10/12/2025 12:30,16.523
371,10/12/2025 12:45,16.903
372,10/12/2025 13:00,17.189
373,10/12/2025 13:15,17.475
374,10/12/2025 13:30,17.665
375,10/12/2025 13:45,17.855
376,10/12/2025 14:00,18.045
377,10/12/2025 14:15,18.236
378,10/12/2025 14:30,18.331
379,10/12/2025 14:45,18.426
380,10/12/2025 15:00,18.521
381,10/12/2025 15:15,18.616
382,10/12/2025 15:30,18.806
383,10/12/2025 15:45,18.901
384,10/12/2025 16:00,19.092
385,10/12/2025 16:15,19.187
386,10/12/2025 16:30,19.187
387,10/12/2025 16:45,19.092
388,10/12/2025 17:00,18.806
389,10/12/2025 17:15,18.521
390,10/12/2025 17:30,18.14
391,10/12/2025 17:45,17.76
392,10/12/2025 18:00,17.284
393,10/12/2025 18:15,16.903
394,10/12/2025 18:30,16.523
395,10/12/2025 18:45,16.237
396,10/12/2025 19:00,15.855
397,10/12/2025 19:15,15.569
398,10/12/2025 19:30,15.282
399,10/12/2025 19:45,14.996
400,10/12/2025 20:00,14.804
401,10/12/2025 20:15,14.517
402,10/12/2025 20:30,14.325
403,10/12/2025 20:45,14.134
404,10/12/2025 21:00,14.038
405,10/12/2025 21:15,13.846
406,10/12/2025 21:30,13.75
407,10/12/2025 21:45,13.654
408,10/12/2025 22:00,13.558
409,10/12/2025 22:15,13.461
410,10/12/2025 22:30,13.365
411,10/12/2025 22:45,13.269
412,10/12/2025 23:00,13.269
413,10/12/2025 23:15,13.365
414,10/12/2025 23:30,13.461
415,10/12/2025 23:45,13.654
416,10/13/2025 0:00,13.75
417,10/13/2025 0:15,13.75
418,10/13/2025 0:30,13.75
419,10/13/2025 0:45,13.75
420,10/13/2025 1:00,13.654
421,10/13/2025 1:15,13.558
422,10/13/2025 1:30,13.558
423,10/13/2025 1:45,13.461
424,10/13/2025 2:00,13.461
425,10/13/2025 2:15,13.365
426,10/13/2025 2:30,13.365
427,10/13/2025 2:45,13.269
428,10/13/2025 3:00,13.269
429,10/13/2025 3:15,13.269
430,10/13/2025 3:30,13.173
431,10/13/2025 3:45,13.173
432,10/13/2025 4:00,13.173
433,10/13/2025 4:15,13.173
434,10/13/2025 4:30,13.076
435,10/13/2025 4:45,13.076
436,10/13/2025 5:00,13.076
437,10/13/2025 5:15,13.076
438,10/13/2025 5:30,12.98
439,10/13/2025 5:45,12.98
440,10/13/2025 6:00,12.98
441,10/13/2025 6:15,12.98
442,10/13/2025 6:30,12.883
443,10/13/2025 6:45,12.883
444,10/13/2025 7:00,12.883
445,10/13/2025 7:15,12.787
446,10/13/2025 7:30,12.787
447,10/13/2025 7:45,12.787
448,10/13/2025 8:00,12.69
449,10/13/2025 8:15,12.69
450,10/13/2025 8:30,12.69
451,10/13/2025 8:45,12.69
452,10/13/2025 9:00,12.594
453,10/13/2025 9:15,12.69
454,10/13/2025 9:30,12.69
455,10/13/2025 9:45,12.69
456,10/13/2025 10:00,12.787
457,10/13/2025 10:15,12.883
458,10/13/2025 10:30,12.883
459,10/13/2025 10:45,12.883
460,10/13/2025 11:00,12.98
461,10/13/2025 11:15,12.98
462,10/13/2025 11:30,13.076
463,10/13/2025 11:45,13.173
464,10/13/2025 12:00,13.269
465,10/13/2025 12:15,13.269
466,10/13/2025 12:30,13.461
467,10/13/2025 12:45,13.461
468,10/13/2025 13:00,13.558
469,10/13/2025 13:15,13.654
470,10/13/2025 13:30,13.654
471,10/13/2025 13:45,13.75
472,10/13/2025 14:00,13.75
473,10/13/2025 14:15,13.846
474,10/13/2025 14:30,13.942
475,10/13/2025 14:45,14.134
476,10/13/2025 15:00,14.325
477,10/13/2025 15:15,14.517
478,10/13/2025 15:30,14.709
479,10/13/2025 15:45,14.804
480,10/13/2025 16:00,14.996
481,10/13/2025 16:15,15.091
482,10/13/2025 16:30,15.091
483,10/13/2025 16:45,15.091
484,10/13/2025 17:00,15.091
485,10/13/2025 17:15,14.996
486,10/13/2025 17:30,15.091
487,10/13/2025 17:45,15.091
488,10/13/2025 18:00,15.091
489,10/13/2025 18:15,14.996
490,10/13/2025 18:30,14.9
491,10/13/2025 18:45,14.804
492,10/13/2025 19:00,14.613
493,10/13/2025 19:15,14.421
494,10/13/2025 19:30,14.421
495,10/13/2025 19:45,14.325
496,10/13/2025 20:00,14.23
497,10/13/2025 20:15,14.134
498,10/13/2025 20:30,14.134
499,10/13/2025 20:45,14.134
500,10/13/2025 21:00,14.038
501,10/13/2025 21:15,14.038
502,10/13/2025 21:30,13.942
503,10/13/2025 21:45,13.942
504,10/13/2025 22:00,14.038
505,10/13/2025 22:15,14.038
506,10/13/2025 22:30,14.038
507,10/13/2025 22:45,13.942
508,10/13/2025 23:00,13.846
509,10/13/2025 23:15,13.75
510,10/13/2025 23:30,13.654
511,10/13/2025 23:45,13.461
512,10/14/2025 0:00,13.365
513,10/14/2025 0:15,13.269
514,10/14/2025 0:30,13.173
515,10/14/2025 0:45,13.076
516,10/14/2025 1:00,12.98
517,10/14/2025 1:15,12.883
518,10/14/2025 1:30,12.883
519,10/14/2025 1:45,12.69
520,10/14/2025 2:00,12.69
521,10/14/2025 2:15,12.594
522,10/14/2025 2:30,12.594
523,10/14/2025 2:45,12.497
524,10/14/2025 3:00,12.401
525,10/14/2025 3:15,12.401
526,10/14/2025 3:30,12.304
527,10/14/2025 3:45,12.207
528,10/14/2025 4:00,12.207
529,10/14/2025 4:15,12.11
530,10/14/2025 4:30,12.013
531,10/14/2025 4:45,12.013
532,10/14/2025 5:00,11.916
533,10/14/2025 5:15,11.916
534,10/14/2025 5:30,11.819
535,10/14/2025 5:45,11.819
536,10/14/2025 6:00,11.722
537,10/14/2025 6:15,11.722
538,10/14/2025 6:30,11.722
539,10/14/2025 6:45,11.722
540,10/14/2025 7:00,11.625
541,10/14/2025 7:15,11.625
542,10/14/2025 7:30,11.625
543,10/14/2025 7:45,11.625
544,10/14/2025 8:00,11.625
545,10/14/2025 8:15,11.625
546,10/14/2025 8:30,11.625
547,10/14/2025 8:45,11.722
548,10/14/2025 9:00,11.722
549,10/14/2025 9:15,11.819
550,10/14/2025 9:30,11.916
551,10/14/2025 9:45,12.013
552,10/14/2025 10:00,12.304
553,10/14/2025 10:15,12.594
554,10/14/2025 10:30,12.98
555,10/14/2025 10:45,13.461
556,10/14/2025 11:00,13.942
557,10/14/2025 11:15,14.421
558,10/14/2025 11:30,14.996
559,10/14/2025 11:45,15.473
560,10/14/2025 12:00,16.332
561,10/14/2025 12:15,17.284
562,10/14/2025 12:30,18.045
563,10/14/2025 12:45,18.616
564,10/14/2025 13:00,19.187
565,10/14/2025 13:15,19.567
566,10/14/2025 13:30,19.853
567,10/14/2025 13:45,20.043
568,10/14/2025 14:00,20.234
569,10/14/2025 14:15,20.424
570,10/14/2025 14:30,20.519
571,10/14/2025 14:45,20.519
572,10/14/2025 15:00,20.996
573,10/14/2025 15:15,21.473
574,10/14/2025 15:30,21.951
575,10/14/2025 15:45,18.901
576,10/14/2025 16:00,17.475
577,10/14/2025 16:15,17.379
578,10/14/2025 16:30,14.038
579,10/14/2025 16:45,14.038
580,10/14/2025 17:00,14.038
581,10/14/2025 17:15,14.038
582,10/14/2025 17:30,14.038
583,10/14/2025 17:45,14.038
584,10/14/2025 18:00,14.038
585,10/14/2025 18:15,14.038
586,10/14/2025 18:30,13.942
587,10/14/2025 18:45,13.942
588,10/14/2025 19:00,13.846
589,10/14/2025 19:15,13.846
590,10/14/2025 19:30,13.846
591,10/14/2025 19:45,13.75
592,10/14/2025 20:00,13.75
593,10/14/2025 20:15,13.654
594,10/14/2025 20:30,13.654
595,10/14/2025 20:45,13.558
596,10/14/2025 21:00,13.461
597,10/14/2025 21:15,13.461
598,10/14/2025 21:30,13.365
599,10/14/2025 21:45,13.365
600,10/14/2025 22:00,13.365
601,10/14/2025 22:15,13.269
602,10/14/2025 22:30,13.269
603,10/14/2025 22:45,13.173
604,10/14/2025 23:00,13.173
605,10/14/2025 23:15,13.076
606,10/14/2025 23:30,13.076
607,10/14/2025 23:45,12.98
608,10/15/2025 0:00,12.98
609,10/15/2025 0:15,12.883
610,10/15/2025 0:30,12.883
611,10/15/2025 0:45,12.883
612,10/15/2025 1:00,12.787
613,10/15/2025 1:15,12.883
614,10/15/2025 1:30,12.787
615,10/15/2025 1:45,12.69
616,10/15/2025 2:00,12.69
617,10/15/2025 2:15,12.69
618,10/15/2025 2:30,12.594
619,10/15/2025 2:45,12.594
620,10/15/2025 3:00,12.497
621,10/15/2025 3:15,12.497
622,10/15/2025 3:30,12.401
623,10/15/2025 3:45,12.401
624,10/15/2025 4:00,12.401
625,10/15/2025 4:15,12.401
626,10/15/2025 4:30,12.401
627,10/15/2025 4:45,12.304
628,10/15/2025 5:00,12.304
629,10/15/2025 5:15,12.304
630,10/15/2025 5:30,12.304
631,10/15/2025 5:45,12.304
632,10/15/2025 6:00,12.207
633,10/15/2025 6:15,12.207
634,10/15/2025 6:30,12.207
635,10/15/2025 6:45,12.207
636,10/15/2025 7:00,12.207
637,10/15/2025 7:15,12.207
638,10/15/2025 7:30,12.207
639,10/15/2025 7:45,12.207
640,10/15/2025 8:00,12.207
641,10/15/2025 8:15,12.207
642,10/15/2025 8:30,12.304
643,10/15/2025 8:45,12.304
644,10/15/2025 9:00,12.401
645,10/15/2025 9:15,12.401
646,10/15/2025 9:30,12.401
647,10/15/2025 9:45,12.401
648,10/15/2025 10:00,12.401
649,10/15/2025 10:15,12.401
650,10/15/2025 10:30,12.401
651,10/15/2025 10:45,12.401
652,10/15/2025 11:00,12.401
653,10/15/2025 11:15,12.497
654,10/15/2025 11:30,12.497
655,10/15/2025 11:45,12.497
656,10/15/2025 12:00,12.594
657,10/15/2025 12:15,12.594
658,10/15/2025 12:30,12.69
659,10/15/2025 12:45,12.98
660,10/15/2025 13:00,13.365
661,10/15/2025 13:15,12.98
662,10/15/2025 13:30,12.98
663,10/15/2025 13:45,13.076
664,10/15/2025 14:00,13.076
665,10/15/2025 14:15,13.076
666,10/15/2025 14:30,13.173
667,10/15/2025 14:45,13.269
668,10/15/2025 15:00,13.269
669,10/15/2025 15:15,13.365
670,10/15/2025 15:30,13.365
671,10/15/2025 15:45,13.365
672,10/15/2025 16:00,13.461
673,10/15/2025 16:15,13.558
674,10/15/2025 16:30,13.558
675,10/15/2025 16:45,13.461
676,10/15/2025 17:00,13.558
677,10/15/2025 17:15,13.461
678,10/15/2025 17:30,13.461
679,10/15/2025 17:45,13.461
680,10/15/2025 18:00,13.461
681,10/15/2025 18:15,13.461
682,10/15/2025 18:30,13.365
683,10/15/2025 18:45,13.365
684,10/15/2025 19:00,13.269
685,10/15/2025 19:15,13.173
686,10/15/2025 19:30,13.173
687,10/15/2025 19:45,13.076
688,10/15/2025 20:00,12.98
689,10/15/2025 20:15,12.98
690,10/15/2025 20:30,12.98
691,10/15/2025 20:45,12.883
692,10/15/2025 21:00,12.883
693,10/15/2025 21:15,12.787
694,10/15/2025 21:30,12.69
695,10/15/2025 21:45,12.69
696,10/15/2025 22:00,12.594
697,10/15/2025 22:15,12.594
698,10/15/2025 22:30,12.497
699,10/15/2025 22:45,12.401
700,10/15/2025 23:00,12.401
701,10/15/2025 23:15,12.304
702,10/15/2025 23:30,12.207
703,10/15/2025 23:45,12.207
704,10/16/2025 0:00,12.11
705,10/16/2025 0:15,12.11
706,10/16/2025 0:30,12.013
707,10/16/2025 0:45,12.013
708,10/16/2025 1:00,11.916
709,10/16/2025 1:15,11.916
710,10/16/2025 1:30,11.819
711,10/16/2025 1:45,11.819
712,10/16/2025 2:00,11.722
713,10/16/2025 2:15,11.722
714,10/16/2025 2:30,11.625
715,10/16/2025 2:45,11.625
716,10/16/2025 3:00,11.625
717,10/16/2025 3:15,11.625
718,10/16/2025 3:30,11.625
719,10/16/2025 3:45,11.625
720,10/16/2025 4:00,11.528
721,10/16/2025 4:15,11.528
722,10/16/2025 4:30,11.528
723,10/16/2025 4:45,11.528
724,10/16/2025 5:00,11.431
725,10/16/2025 5:15,11.431
726,10/16/2025 5:30,11.431
727,10/16/2025 5:45,11.334
728,10/16/2025 6:00,11.334
729,10/16/2025 6:15,11.334
730,10/16/2025 6:30,11.236
731,10/16/2025 6:45,11.236
732,10/16/2025 7:00,11.139
733,10/16/2025 7:15,11.139
734,10/16/2025 7:30,11.139
735,10/16/2025 7:45,11.139
736,10/16/2025 8:00,11.139
737,10/16/2025 8:15,11.139
738,10/16/2025 8:30,11.139
739,10/16/2025 8:45,11.139
740,10/16/2025 9:00,11.236
741,10/16/2025 9:15,11.236
742,10/16/2025 9:30,11.236
743,10/16/2025 9:45,11.334
744,10/16/2025 10:00,11.334
745,10/16/2025 10:15,11.334
746,10/16/2025 10:30,11.431
747,10/16/2025 10:45,11.528
748,10/16/2025 11:00,11.528
749,10/16/2025 11:15,11.722
750,10/16/2025 11:30,11.916
751,10/16/2025 11:45,11.722
752,10/16/2025 12:00,12.013
753,10/16/2025 12:15,12.207
754,10/16/2025 12:30,12.013
755,10/16/2025 12:45,11.916
756,10/16/2025 13:00,12.787
757,10/16/2025 13:15,12.401
758,10/16/2025 13:30,12.98
759,10/16/2025 13:45,12.883
760,10/16/2025 14:00,13.076
761,10/16/2025 14:15,12.787
762,10/16/2025 14:30,13.173
763,10/16/2025 14:45,12.69
764,10/16/2025 15:00,12.304
765,10/16/2025 15:15,12.304
766,10/16/2025 15:30,12.401
767,10/16/2025 15:45,12.497
768,10/16/2025 16:00,12.497
769,10/16/2025 16:15,12.497
770,10/16/2025 16:30,12.594
771,10/16/2025 16:45,12.594
772,10/16/2025 17:00,12.594
773,10/16/2025 17:15,12.594
774,10/16/2025 17:30,12.594
775,10/16/2025 17:45,12.497
776,10/16/2025 18:00,12.497
777,10/16/2025 18:15,12.497
778,10/16/2025 18:30,12.401
779,10/16/2025 18:45,12.401
780,10/16/2025 19:00,12.304
781,10/16/2025 19:15,12.207
782,10/16/2025 19:30,12.207
783,10/16/2025 19:45,12.11
784,10/16/2025 20:00,12.013
785,10/16/2025 20:15,11.916
786,10/16/2025 20:30,11.916
787,10/16/2025 20:45,11.819
788,10/16/2025 21:00,11.819
789,10/16/2025 21:15,11.722
790,10/16/2025 21:30,11.625
791,10/16/2025 21:45,11.625
792,10/16/2025 22:00,11.528
793,10/16/2025 22:15,11.431
794,10/16/2025 22:30,11.431
795,10/16/2025 22:45,11.334
796,10/16/2025 23:00,11.334
797,10/16/2025 23:15,11.334
798,10/16/2025 23:30,11.236
799,10/16/2025 23:45,11.236
800,10/17/2025 0:00,11.139
801,10/17/2025 0:15,11.139
802,10/17/2025 0:30,11.041
803,10/17/2025 0:45,11.041
804,10/17/2025 1:00,10.944
805,10/17/2025 1:15,10.944
806,10/17/2025 1:30,10.846
807,10/17/2025 1:45,10.846
808,10/17/2025 2:00,10.748
809,10/17/2025 2:15,10.748
810,10/17/2025 2:30,10.748
811,10/17/2025 2:45,10.651
812,10/17/2025 3:00,10.651
813,10/17/2025 3:15,10.553
814,10/17/2025 3:30,10.553
815,10/17/2025 3:45,10.553
816,10/17/2025 4:00,10.455
817,10/17/2025 4:15,10.455
